,title,price,link
177,"(Refurbished) Lenovo ThinkPad 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Webcam/Intel Graphics), Black  ","13,299",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR495DW5/ref=sr_1_20?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.UeovGWqP1gt-SpGeAHwkJCEYUA3xKxutfqq1Bvl6pU-hqYXiKJNKBHqRE36beull1xUrC5_U-0acn_wrbzhq9n0bqzA0wRQiq_JsvCERMWUL_iAbm2tOc87FWsIdRF6sMB2bL33EPySyVmQLo7-bkfcb_ddOMxiugWc4Rz-5Cq4b4pv0bZ5XFPdHLlKA0Lv17a5FXmQfl0PCPeymQeGUc4sOt8B2n13B0pPjqLunHIU.gl7m-jvIYAq9zIpXPacpDFbEL_M-2Gs_VBsTlGtU3IM&dib_tag=se&keywords=laptop&qid=1725095964&sprefix=laptop%2Caps%2C818&sr=8-20
178,"Dell 15 Thin & Light Laptop, 13th Genaration Intel Core i5-1335U Processor/ 8GB/ 1TB SSD/ 15.6"" (39.62cm) FHD Display/Backlit Key Board/Silver/Win 11 + MSO'21/15 Month McAfee/ 1.66kg  ","56,016",https://amazon.in//Dell-Inspiron-i5-1335U-Processor-Light-1-66kg/dp/B0CDBTQLNJ/ref=sr_1_206?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.Ce9Z5Rc6gLMt2rzdtG-WtnWVnDwv3f78OcDZlqu_7OJ6gYFT6L0B2mXHpInGmgjgYridv44LWw8Zs3GOvpThOg9MqLxNFEXEZIHNTuDIeypYjegwsyjRihjmId-SdxCqidNcPOAobMBMX0-EylPKZkfWdarDWPvbUJklNMYYGAUnsZ7PtoI7wvsz9Bs0g-zNEJiXR7fEGJDBEhXAhZOsvn2BO99e7-wboOQp28-Wf6E.uZVOq-oiHDZoXLiIC9G0kb6gi6QFYVQ5QK3ZyiJc0v8&dib_tag=se&keywords=laptop&qid=1725096088&sprefix=laptop%2Caps%2C818&sr=8-206
179,"HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, FHD camera w/privacy shutter (Win 11, MSO 2021, Silver, 1.59 kg), fd0013TU  ","56,690",https://amazon.in//HP-i5-1335U-15-6-inch-Graphics-fd0013TU/dp/B0C3MJZ5YB/ref=sr_1_207?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.Ce9Z5Rc6gLMt2rzdtG-WtnWVnDwv3f78OcDZlqu_7OJ6gYFT6L0B2mXHpInGmgjgYridv44LWw8Zs3GOvpThOg9MqLxNFEXEZIHNTuDIeypYjegwsyjRihjmId-SdxCqidNcPOAobMBMX0-EylPKZkfWdarDWPvbUJklNMYYGAUnsZ7PtoI7wvsz9Bs0g-zNEJiXR7fEGJDBEhXAhZOsvn2BO99e7-wboOQp28-Wf6E.uZVOq-oiHDZoXLiIC9G0kb6gi6QFYVQ5QK3ZyiJc0v8&dib_tag=se&keywords=laptop&qid=1725096088&sprefix=laptop%2Caps%2C818&sr=8-207
180,"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) 120Hz Refresh Rate on a FHD IPS Display/Windows 11 + MSO'21+McAfee 15 Month/Carbon Black/1.62kg  ","40,514",https://amazon.in//Dell-Inspiron-3530-i3-1305U-Comfortview/dp/B0C4ZM63RP/ref=sr_1_208?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.Ce9Z5Rc6gLMt2rzdtG-WtnWVnDwv3f78OcDZlqu_7OJ6gYFT6L0B2mXHpInGmgjgYridv44LWw8Zs3GOvpThOg9MqLxNFEXEZIHNTuDIeypYjegwsyjRihjmId-SdxCqidNcPOAobMBMX0-EylPKZkfWdarDWPvbUJklNMYYGAUnsZ7PtoI7wvsz9Bs0g-zNEJiXR7fEGJDBEhXAhZOsvn2BO99e7-wboOQp28-Wf6E.uZVOq-oiHDZoXLiIC9G0kb6gi6QFYVQ5QK3ZyiJc0v8&dib_tag=se&keywords=laptop&qid=1725096088&sprefix=laptop%2Caps%2C818&sr=8-208
181,"HP Laptop 15,12th Gen Intel Core i5-1235U,15.6 inch(39.6 cm),FHD,Anti-Glare, 16GB DDR4,512 GB SSD,Windows 11,MSO,Dual Speakers,1.59 kg,Natural Silver,15-fd0111TU  ","53,990",https://amazon.in//HP-i5-1235U-Anti-Glare-Speakers-15-fd0111TU/dp/B0DCG73TNK/ref=sr_1_209?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.Ce9Z5Rc6gLMt2rzdtG-WtnWVnDwv3f78OcDZlqu_7OJ6gYFT6L0B2mXHpInGmgjgYridv44LWw8Zs3GOvpThOg9MqLxNFEXEZIHNTuDIeypYjegwsyjRihjmId-SdxCqidNcPOAobMBMX0-EylPKZkfWdarDWPvbUJklNMYYGAUnsZ7PtoI7wvsz9Bs0g-zNEJiXR7fEGJDBEhXAhZOsvn2BO99e7-wboOQp28-Wf6E.uZVOq-oiHDZoXLiIC9G0kb6gi6QFYVQ5QK3ZyiJc0v8&dib_tag=se&keywords=laptop&qid=1725096088&sprefix=laptop%2Caps%2C818&sr=8-209
182,"ASUS VivoBook 15 (2022), Intel®Core™ i3-1215U 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8GB/512 SSD//Windows 11/Office 2021//Backlit KB/Icelight Silver/1.7 kg), X1502ZA-EJ322WS  ","35,990",https://amazon.in//ASUS-VivoBook-Intel%C2%AECoreTM-i3-1215U-X1502ZA-EJ322WS/dp/B0BTVMBLZC/ref=sr_1_210?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.Ce9Z5Rc6gLMt2rzdtG-WtnWVnDwv3f78OcDZlqu_7OJ6gYFT6L0B2mXHpInGmgjgYridv44LWw8Zs3GOvpThOg9MqLxNFEXEZIHNTuDIeypYjegwsyjRihjmId-SdxCqidNcPOAobMBMX0-EylPKZkfWdarDWPvbUJklNMYYGAUnsZ7PtoI7wvsz9Bs0g-zNEJiXR7fEGJDBEhXAhZOsvn2BO99e7-wboOQp28-Wf6E.uZVOq-oiHDZoXLiIC9G0kb6gi6QFYVQ5QK3ZyiJc0v8&dib_tag=se&keywords=laptop&qid=1725096088&sprefix=laptop%2Caps%2C818&sr=8-210
183,"ASUS TUF Gaming F15, 15.6"" (39.62cm) FHD 144Hz, 13th Gen Intel Core i7-13620H, Gaming Laptop (16GB DDR5/512GB SSD/NVIDIA GeForce RTX 4060 /Windows 11//Mecha Gray/2.20 Kg), FX507VV-LP287W  ","1,08,538",https://amazon.in//ASUS-39-62cm-i7-13620H-GeForce-FX507VV-LP287W/dp/B0D25TQNN7/ref=sr_1_211?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.Ce9Z5Rc6gLMt2rzdtG-WtnWVnDwv3f78OcDZlqu_7OJ6gYFT6L0B2mXHpInGmgjgYridv44LWw8Zs3GOvpThOg9MqLxNFEXEZIHNTuDIeypYjegwsyjRihjmId-SdxCqidNcPOAobMBMX0-EylPKZkfWdarDWPvbUJklNMYYGAUnsZ7PtoI7wvsz9Bs0g-zNEJiXR7fEGJDBEhXAhZOsvn2BO99e7-wboOQp28-Wf6E.uZVOq-oiHDZoXLiIC9G0kb6gi6QFYVQ5QK3ZyiJc0v8&dib_tag=se&keywords=laptop&qid=1725096088&sprefix=laptop%2Caps%2C818&sr=8-211
184,"MSI Thin A15, Ryzen 5 7535Hs, 40Cm Fhd 144Hz Gaming Laptop(16Gb/512 Gb Nvme Ssd/Windows 11 Home/Nvidia Geforce RTX 4050, Gddr6 6Gb/Cosmos Gray/1.86Kg), B7Ve-066In - AMD  ","71,990",https://amazon.in//MSI-7535Hs-Windows-Geforce-B7Ve-066In/dp/B0CV5FGDXM/ref=sr_1_212?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.Ce9Z5Rc6gLMt2rzdtG-WtnWVnDwv3f78OcDZlqu_7OJ6gYFT6L0B2mXHpInGmgjgYridv44LWw8Zs3GOvpThOg9MqLxNFEXEZIHNTuDIeypYjegwsyjRihjmId-SdxCqidNcPOAobMBMX0-EylPKZkfWdarDWPvbUJklNMYYGAUnsZ7PtoI7wvsz9Bs0g-zNEJiXR7fEGJDBEhXAhZOsvn2BO99e7-wboOQp28-Wf6E.uZVOq-oiHDZoXLiIC9G0kb6gi6QFYVQ5QK3ZyiJc0v8&dib_tag=se&keywords=laptop&qid=1725096088&sprefix=laptop%2Caps%2C818&sr=8-212
185,"HP Pavilion 16, Enhanced by AI, Intel Core Ultra 5 125U, 16-inch (40.6 cm), WUXGA, 16GB LPDDR5, 512GB SSD, Intel Graphics, 1080p FHD IR Camera, Copilot, Backlit KB (Win 11, Silver, 1.77 kg), af0015TU  ","75,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNDYxNjk1Nzk4MTMyMzg5OjE3MjUwOTYwODg6c3BfYnRmOjMwMDIzMTMxNzQ5MTIzMjo6MDo6&url=%2FHP-Pavilion-Enhanced-Graphics-af0015TU%2Fdp%2FB0D268HBQY%2Fref%3Dsr_1_213_sspa%3Fcrid%3DXKITR2QKB0RK%26dib%3DeyJ2IjoiMSJ9.Ce9Z5Rc6gLMt2rzdtG-WtnWVnDwv3f78OcDZlqu_7OJ6gYFT6L0B2mXHpInGmgjgYridv44LWw8Zs3GOvpThOg9MqLxNFEXEZIHNTuDIeypYjegwsyjRihjmId-SdxCqidNcPOAobMBMX0-EylPKZkfWdarDWPvbUJklNMYYGAUnsZ7PtoI7wvsz9Bs0g-zNEJiXR7fEGJDBEhXAhZOsvn2BO99e7-wboOQp28-Wf6E.uZVOq-oiHDZoXLiIC9G0kb6gi6QFYVQ5QK3ZyiJc0v8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725096088%26sprefix%3Dlaptop%252Caps%252C818%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
186,"Acer Swift Go 14 Built-in AI PC Premium Laptop Intel Core Ultra 7 155H (14-inch IPS Touchscreen WUXGA/16GB/1TB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win11/MSO)SFG14-73T, Pure Silver, 1.3 Kg  ","94,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNDYxNjk1Nzk4MTMyMzg5OjE3MjUwOTYwODg6c3BfYnRmOjMwMDIwMTY0MTg5OTEzMjo6MDo6&url=%2FAcer-Premium-Touchscreen-Graphics-SFG14-73T%2Fdp%2FB0CYH9WFJS%2Fref%3Dsr_1_214_sspa%3Fcrid%3DXKITR2QKB0RK%26dib%3DeyJ2IjoiMSJ9.Ce9Z5Rc6gLMt2rzdtG-WtnWVnDwv3f78OcDZlqu_7OJ6gYFT6L0B2mXHpInGmgjgYridv44LWw8Zs3GOvpThOg9MqLxNFEXEZIHNTuDIeypYjegwsyjRihjmId-SdxCqidNcPOAobMBMX0-EylPKZkfWdarDWPvbUJklNMYYGAUnsZ7PtoI7wvsz9Bs0g-zNEJiXR7fEGJDBEhXAhZOsvn2BO99e7-wboOQp28-Wf6E.uZVOq-oiHDZoXLiIC9G0kb6gi6QFYVQ5QK3ZyiJc0v8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725096088%26sprefix%3Dlaptop%252Caps%252C818%26sr%3D8-214-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
187,(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (32GB RAM/128GB SSD/15.6" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ,"28,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTQ2NzIwMjMxOTcyMTAwOjE3MjUwOTYxMDA6c3BfYXRmX25leHQ6MzAwMjg2MzcwMTc0MzMyOjowOjo&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC46NHCS%2Fref%3Dsr_1_209_sspa%3Fcrid%3DXKITR2QKB0RK%26dib%3DeyJ2IjoiMSJ9.t1awlJCc_3M2zM2ab-iWitfWU2MyJxjfIuKpPH1X8AK9OEp7Vwm2bOulP7M6btivRKUFo3iNoe6_ubpE2i6RAOOeqVMYVmus4pKjsYfeWXQiv80YA3fEHXd8dv-o2EHl7Ra4O66FmFgGDKbmoKJ78wqoXuk-eN6snXxc7GWqFDqDp644HfKvf9GAOlNas6bMlFMlLBeb2-bwoRDt0-ow0w.pz69PN6XDewqfl8JmfTLMDHfj6RjVWwa1wYCKJHFsdw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725096100%26sprefix%3Dlaptop%252Caps%252C818%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
188,"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz,(16GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W  ","50,990",https://amazon.in//ASUS-SmartChoice-i5-11400H-GeForce-FX506HF-HN025W/dp/B0C27SD9YR/ref=sr_1_21?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.UeovGWqP1gt-SpGeAHwkJCEYUA3xKxutfqq1Bvl6pU-hqYXiKJNKBHqRE36beull1xUrC5_U-0acn_wrbzhq9n0bqzA0wRQiq_JsvCERMWUL_iAbm2tOc87FWsIdRF6sMB2bL33EPySyVmQLo7-bkfcb_ddOMxiugWc4Rz-5Cq4b4pv0bZ5XFPdHLlKA0Lv17a5FXmQfl0PCPeymQeGUc4sOt8B2n13B0pPjqLunHIU.gl7m-jvIYAq9zIpXPacpDFbEL_M-2Gs_VBsTlGtU3IM&dib_tag=se&keywords=laptop&qid=1725095964&sprefix=laptop%2Caps%2C818&sr=8-21
189,(Refurbished) Lenovo ThinkPad P50 Intel Core i7-6820HQ Quad Core Processor Nvidia M1000M 2GB Graphic Laptop (16 GB DDR4 RAM/256 GB SSD/15.6" (39.62 cm) FHD (1080p)/Windows 10/WiFi/Bluetooth/Webcam)  ,"29,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTQ2NzIwMjMxOTcyMTAwOjE3MjUwOTYxMDA6c3BfYXRmX25leHQ6MzAwMjYwODE4ODQwMDMyOjowOjo&url=%2FRefurbished-Lenovo-i7-6820HQ-Processor-Bluetooth%2Fdp%2FB0D9KNYKCV%2Fref%3Dsr_1_210_sspa%3Fcrid%3DXKITR2QKB0RK%26dib%3DeyJ2IjoiMSJ9.t1awlJCc_3M2zM2ab-iWitfWU2MyJxjfIuKpPH1X8AK9OEp7Vwm2bOulP7M6btivRKUFo3iNoe6_ubpE2i6RAOOeqVMYVmus4pKjsYfeWXQiv80YA3fEHXd8dv-o2EHl7Ra4O66FmFgGDKbmoKJ78wqoXuk-eN6snXxc7GWqFDqDp644HfKvf9GAOlNas6bMlFMlLBeb2-bwoRDt0-ow0w.pz69PN6XDewqfl8JmfTLMDHfj6RjVWwa1wYCKJHFsdw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725096100%26sprefix%3Dlaptop%252Caps%252C818%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
190,"Acer Nitro V Gaming Laptop 13th Gen Intel Core i7-13620H (Windows 11 Home/16 GB DDR5/512 GB SSD/6 GB NVIDIA GeForce RTX 3050 Graphics/165 Hz/Wi-Fi 6) ANV15-51, 39.6 cm (15.6"") FHD IPS Display, 2.1 KG  ","83,990",https://amazon.in//Acer-i7-13620H-Windows-Graphics-ANV15-51/dp/B0CSJRN3PJ/ref=sr_1_211?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.t1awlJCc_3M2zM2ab-iWitfWU2MyJxjfIuKpPH1X8AK9OEp7Vwm2bOulP7M6btivRKUFo3iNoe6_ubpE2i6RAOOeqVMYVmus4pKjsYfeWXQiv80YA3fEHXd8dv-o2EHl7Ra4O66FmFgGDKbmoKJ78wqoXuk-eN6snXxc7GWqFDqDp644HfKvf9GAOlNas6bMlFMlLBeb2-bwoRDt0-ow0w.pz69PN6XDewqfl8JmfTLMDHfj6RjVWwa1wYCKJHFsdw&dib_tag=se&keywords=laptop&qid=1725096100&sprefix=laptop%2Caps%2C818&sr=8-211
191,"ASUS VivoBook 15 (2022), Intel®Core™ i3-1215U 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8GB/512 SSD//Windows 11/Office 2021//Backlit KB/Icelight Silver/1.7 kg), X1502ZA-EJ322WS  ","35,990",https://amazon.in//ASUS-VivoBook-Intel%C2%AECoreTM-i3-1215U-X1502ZA-EJ322WS/dp/B0BTVMBLZC/ref=sr_1_212?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.t1awlJCc_3M2zM2ab-iWitfWU2MyJxjfIuKpPH1X8AK9OEp7Vwm2bOulP7M6btivRKUFo3iNoe6_ubpE2i6RAOOeqVMYVmus4pKjsYfeWXQiv80YA3fEHXd8dv-o2EHl7Ra4O66FmFgGDKbmoKJ78wqoXuk-eN6snXxc7GWqFDqDp644HfKvf9GAOlNas6bMlFMlLBeb2-bwoRDt0-ow0w.pz69PN6XDewqfl8JmfTLMDHfj6RjVWwa1wYCKJHFsdw&dib_tag=se&keywords=laptop&qid=1725096100&sprefix=laptop%2Caps%2C818&sr=8-212
192,"ASUS Vivobook S15 OLED (2022) 15.6"" (39.62 cms) FHD OLED, Intel Core Evo i5-12500H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Iris Xe Graphics/Windows 11/Office 2021/Green/1.8 kg) K3502ZA-L503WS  ","70,990",https://amazon.in//ASUS-Vivobook-Intel-Core-Evo-i5-12500H-K3502ZA-L503WS/dp/B09YHCC26T/ref=sr_1_213?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.t1awlJCc_3M2zM2ab-iWitfWU2MyJxjfIuKpPH1X8AK9OEp7Vwm2bOulP7M6btivRKUFo3iNoe6_ubpE2i6RAOOeqVMYVmus4pKjsYfeWXQiv80YA3fEHXd8dv-o2EHl7Ra4O66FmFgGDKbmoKJ78wqoXuk-eN6snXxc7GWqFDqDp644HfKvf9GAOlNas6bMlFMlLBeb2-bwoRDt0-ow0w.pz69PN6XDewqfl8JmfTLMDHfj6RjVWwa1wYCKJHFsdw&dib_tag=se&keywords=laptop&qid=1725096100&sprefix=laptop%2Caps%2C818&sr=8-213
193,"HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, FHD camera w/privacy shutter (Win 11, MSO 2021, Silver, 1.59 kg), fd0013TU  ","56,690",https://amazon.in//HP-i5-1335U-15-6-inch-Graphics-fd0013TU/dp/B0C3MJZ5YB/ref=sr_1_214?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.t1awlJCc_3M2zM2ab-iWitfWU2MyJxjfIuKpPH1X8AK9OEp7Vwm2bOulP7M6btivRKUFo3iNoe6_ubpE2i6RAOOeqVMYVmus4pKjsYfeWXQiv80YA3fEHXd8dv-o2EHl7Ra4O66FmFgGDKbmoKJ78wqoXuk-eN6snXxc7GWqFDqDp644HfKvf9GAOlNas6bMlFMlLBeb2-bwoRDt0-ow0w.pz69PN6XDewqfl8JmfTLMDHfj6RjVWwa1wYCKJHFsdw&dib_tag=se&keywords=laptop&qid=1725096100&sprefix=laptop%2Caps%2C818&sr=8-214
194,"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) 120Hz Refresh Rate on a FHD IPS Display/Windows 11 + MSO'21+McAfee 15 Month/Carbon Black/1.62kg  ","40,514",https://amazon.in//Dell-Inspiron-3530-i3-1305U-Comfortview/dp/B0C4ZM63RP/ref=sr_1_215?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.t1awlJCc_3M2zM2ab-iWitfWU2MyJxjfIuKpPH1X8AK9OEp7Vwm2bOulP7M6btivRKUFo3iNoe6_ubpE2i6RAOOeqVMYVmus4pKjsYfeWXQiv80YA3fEHXd8dv-o2EHl7Ra4O66FmFgGDKbmoKJ78wqoXuk-eN6snXxc7GWqFDqDp644HfKvf9GAOlNas6bMlFMlLBeb2-bwoRDt0-ow0w.pz69PN6XDewqfl8JmfTLMDHfj6RjVWwa1wYCKJHFsdw&dib_tag=se&keywords=laptop&qid=1725096100&sprefix=laptop%2Caps%2C818&sr=8-215
195,"Dell 15 Thin & Light Laptop, 13th Genaration Intel Core i5-1335U Processor/ 8GB/ 1TB SSD/ 15.6"" (39.62cm) FHD Display/Backlit Key Board/Silver/Win 11 + MSO'21/15 Month McAfee/ 1.66kg  ","56,016",https://amazon.in//Dell-Inspiron-i5-1335U-Processor-Light-1-66kg/dp/B0CDBTQLNJ/ref=sr_1_216?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.t1awlJCc_3M2zM2ab-iWitfWU2MyJxjfIuKpPH1X8AK9OEp7Vwm2bOulP7M6btivRKUFo3iNoe6_ubpE2i6RAOOeqVMYVmus4pKjsYfeWXQiv80YA3fEHXd8dv-o2EHl7Ra4O66FmFgGDKbmoKJ78wqoXuk-eN6snXxc7GWqFDqDp644HfKvf9GAOlNas6bMlFMlLBeb2-bwoRDt0-ow0w.pz69PN6XDewqfl8JmfTLMDHfj6RjVWwa1wYCKJHFsdw&dib_tag=se&keywords=laptop&qid=1725096100&sprefix=laptop%2Caps%2C818&sr=8-216
196,(Refurbished) HP 840g3 Elitebook Ultra Light 1.5 KG(6th Gen Intel Core i5 - 6300U /8 GB/1 TB SSD/Windows 10 Pro/Silver /14 Inch Screen)  ,"22,100",https://amazon.in//Renewed-HP-840g3-Elitebook-Ultra/dp/B09F6GB6NV/ref=sr_1_217?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.t1awlJCc_3M2zM2ab-iWitfWU2MyJxjfIuKpPH1X8AK9OEp7Vwm2bOulP7M6btivRKUFo3iNoe6_ubpE2i6RAOOeqVMYVmus4pKjsYfeWXQiv80YA3fEHXd8dv-o2EHl7Ra4O66FmFgGDKbmoKJ78wqoXuk-eN6snXxc7GWqFDqDp644HfKvf9GAOlNas6bMlFMlLBeb2-bwoRDt0-ow0w.pz69PN6XDewqfl8JmfTLMDHfj6RjVWwa1wYCKJHFsdw&dib_tag=se&keywords=laptop&qid=1725096100&sprefix=laptop%2Caps%2C818&sr=8-217
197,"HP Smart Choice Victus Gaming Laptop, 13th Gen Intel Core i5-13420H,6GB RTX 4050 GPU,15.6-inch(39.6 cm),FHD,IPS,144 Hz,16GB DDR4,512GB SSD,Backlit KB, B&O,(Win 11,MSO,Silver,2.37 kg),fa1319TX  ","80,990",https://amazon.in//HP-i5-13420H-15-6-inch-Backlit-fa1319TX/dp/B0D1YJR2ZY/ref=sr_1_218?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.t1awlJCc_3M2zM2ab-iWitfWU2MyJxjfIuKpPH1X8AK9OEp7Vwm2bOulP7M6btivRKUFo3iNoe6_ubpE2i6RAOOeqVMYVmus4pKjsYfeWXQiv80YA3fEHXd8dv-o2EHl7Ra4O66FmFgGDKbmoKJ78wqoXuk-eN6snXxc7GWqFDqDp644HfKvf9GAOlNas6bMlFMlLBeb2-bwoRDt0-ow0w.pz69PN6XDewqfl8JmfTLMDHfj6RjVWwa1wYCKJHFsdw&dib_tag=se&keywords=laptop&qid=1725096100&sprefix=laptop%2Caps%2C818&sr=8-218
198,"(Refurbished) Dell Precision 7520 Intel Core i7 - 6820HQ Quad Core Processor 6th Gen, 32 GB Ram & 1TB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M2200 (4GB Graphic Card) Laptop  ","49,694",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTQ2NzIwMjMxOTcyMTAwOjE3MjUwOTYxMDA6c3BfbXRmOjMwMDE0NTgyMzAxNDczMjo6MDo6&url=%2FRefurbished-Dell-Precision-7520-Intel%2Fdp%2FB0CLY9XKJB%2Fref%3Dsr_1_219_sspa%3Fcrid%3DXKITR2QKB0RK%26dib%3DeyJ2IjoiMSJ9.t1awlJCc_3M2zM2ab-iWitfWU2MyJxjfIuKpPH1X8AK9OEp7Vwm2bOulP7M6btivRKUFo3iNoe6_ubpE2i6RAOOeqVMYVmus4pKjsYfeWXQiv80YA3fEHXd8dv-o2EHl7Ra4O66FmFgGDKbmoKJ78wqoXuk-eN6snXxc7GWqFDqDp644HfKvf9GAOlNas6bMlFMlLBeb2-bwoRDt0-ow0w.pz69PN6XDewqfl8JmfTLMDHfj6RjVWwa1wYCKJHFsdw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725096100%26sprefix%3Dlaptop%252Caps%252C818%26sr%3D8-219-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
199,"HP Laptop 15, 13th Gen Intel Core i5-1334U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, Backlit KB, MSO, Dual speakers (Win 11, Silver, 1.59 kg), fd0221TU  ","55,760",https://amazon.in//HP-i5-1334U-15-6-inch-graphics-speakers/dp/B0CTKHG3F6/ref=sr_1_22?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.UeovGWqP1gt-SpGeAHwkJCEYUA3xKxutfqq1Bvl6pU-hqYXiKJNKBHqRE36beull1xUrC5_U-0acn_wrbzhq9n0bqzA0wRQiq_JsvCERMWUL_iAbm2tOc87FWsIdRF6sMB2bL33EPySyVmQLo7-bkfcb_ddOMxiugWc4Rz-5Cq4b4pv0bZ5XFPdHLlKA0Lv17a5FXmQfl0PCPeymQeGUc4sOt8B2n13B0pPjqLunHIU.gl7m-jvIYAq9zIpXPacpDFbEL_M-2Gs_VBsTlGtU3IM&dib_tag=se&keywords=laptop&qid=1725095964&sprefix=laptop%2Caps%2C818&sr=8-22
200,Small Laptop |Laptop for Kids |Kids Laptop |Kids Toy |Laptop for Students |Toy Laptop |Kids Toys |Computer |Baby Laptop for Kids |Baby Laptop for Kids for 2 Years |Children Laptop for Years and Ages  ,872,https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTQ2NzIwMjMxOTcyMTAwOjE3MjUwOTYxMDA6c3BfbXRmOjMwMDMxNzI2NzUzMzAzMjo6MDo6&url=%2FSmall-Laptop-Students-Computer-Children%2Fdp%2FB09KM5481C%2Fref%3Dsr_1_220_sspa%3Fcrid%3DXKITR2QKB0RK%26dib%3DeyJ2IjoiMSJ9.t1awlJCc_3M2zM2ab-iWitfWU2MyJxjfIuKpPH1X8AK9OEp7Vwm2bOulP7M6btivRKUFo3iNoe6_ubpE2i6RAOOeqVMYVmus4pKjsYfeWXQiv80YA3fEHXd8dv-o2EHl7Ra4O66FmFgGDKbmoKJ78wqoXuk-eN6snXxc7GWqFDqDp644HfKvf9GAOlNas6bMlFMlLBeb2-bwoRDt0-ow0w.pz69PN6XDewqfl8JmfTLMDHfj6RjVWwa1wYCKJHFsdw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725096100%26sprefix%3Dlaptop%252Caps%252C818%26sr%3D8-220-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA3GPAMH0PT2TG4
